annotation_approver,created_at,id,label,text,updated_at,user
,2021-01-20T11:24:54.513252Z,73,1,"Un thriller dramatique de Woody Allen aux accents de polar sentimental se rapprochant davantage de """"Match Point"""", """"Le rêve de Cassandre"""" ou encore de """"Scoop"""" que des dernières comédies romantiques du réalisateur telles que """"Minuit à Paris"""", """"Blue Jasmine"""", """"Magic in the Moonlight"""". Une réalisation au scénario habile et bien mené, agrémentée de dialogues acerbes et cyniques, de réflexions comiques et philosophiques. Le ton est léger et la bande son jazzy. Le duo Emma Stone et Joaquin Phoenix fonctionne très bien. Un film vraiment plaisant !",2021-01-20T11:24:54.513252Z,1
,2021-01-20T11:24:58.089546Z,74,1,"Comédie romantico-dépressive dans un premier temps, film plus sombre à influence hitchcockienne par la suite, """"L'Homme irrationnel"""" vaut pour sa capacité à alterner et mélanger deux tonalités différentes; l'une légère et ludique, l'autre beaucoup plus inquiétante. Constamment imprévisible, le film met en scène le fameux cliché de l'étudiante ( Emma Stone) qui tombe amoureuse du prof charismatique et intriguant (phénoménal Joaquin Phoenix), sauf que ce dernier est au bout de rouleau et débite ses cours de philo théoriques avec une lassitude criante. Et c'est là où je retrouve toute la malice de Allen, dans l'utilisation opportuniste de ces références philosophiques très générales (chez Kant, le mensonge n'est pas permis; pour Sartre, """"l'enfer, c'est les autres"""") qui vont se vérifier dans la pratique, à savoir dans une deuxième partie haletante et génialement cynique, où le bonheur se trouve dans l'immoralité. La légèreté et la noirceur, le cliché et la surprise, le rationnel et l'irrationnel, tous ces contraires se confrontent et s’emboîtent dans un scénario très bien ficelé et à travers des dialogues d'une grande finesse. Concernant l'écriture, j’émettrais toutefois un bémol sur le contenu répétitif de la voix-off masculine, celle-ci devenant quelque peu lassante à la longue. Malgré ses lourdeurs, comme une musique enjouée qui finit par créer une dissonance gênante avec un scénario prenant une tournure sombre, """"l'Homme irrationnel"""", qui renoue avec la veine de """"Scoop"""", reste assez jubilatoire, à l'instar de son final mordant et savoureux. Un film très plaisant et d'une grande élégance formelle.",2021-01-20T11:24:58.089546Z,1
,2021-01-20T13:04:53.384607Z,234,0,"Une bouse intersidérale ! C’est l’histoire de mecs qui n’avaient pas de scénario et qui se sont dit : « tiens, mais si on allait prendre des sous pour faire un film » et qui ont réussi une seul chose du projet : trouver le financement. Passez votre tour",2021-01-20T13:04:53.384607Z,1
,2021-01-20T11:25:53.073556Z,76,1,"Je crois ferme dans le caractère totalement aléatoire et futile de l’existence"""" déclare Woody Allen.  Partant de cette déclaration ce dernier long-métrage n'étonnera pas vraiment et n'apportera aucun bouleversement majeur dans l'œuvre du cinéaste. La trame reste fidèle à celle qu'il affectionne particulièrement et ne manquera pas de satisfaire ses admirateurs.  Le scénario est habile et parfaitement construit. Les dialogues, toujours excellents sont souvent acerbes. Ils servent magnifiquement le propos. Des voix off ne semblent, toutefois, pas indispensables.  Tous les personnages émettent des points de vue, font des suppositions qui divergent radicalement mais qui, toutes mélangées, nous rapprochent du principal protagoniste. Je retiens un face à face entre Joaquin Phoenix et Parker Posey. Dès ce moment, le film passe de la comédie pure pour virer dans une forme d'humour noir qui ne manquera pas d'étonner.  La photographie du fidèle Darius Khondji reste toujours la même, belle et mordorée. La bande-son confirme l'attrait du cinéaste pour le jazz. Parker Posey trop rare sur nos écrans est parfaite. Le couple formé par Joaquin Phoenix et Emma Stone fonctionne à merveille. Fidèle à lui-même, Woody Allen n'impose rien mais signe un nouveau film que l'on découvre avec une certaine délectation.",2021-01-20T11:25:53.073556Z,1
,2021-01-20T11:25:56.087713Z,77,1,"Un cru de première qualité pour Woody. Inépuisable, celui-ci continue à alterner pures comédies et films plus psychologiques, tout en sachant conserver un ton qui lui est si particulier. Courez-y, vous ne le regretterez pas!",2021-01-20T11:25:56.087713Z,1
,2021-01-20T11:26:40.705262Z,79,1,"C'est à se demander si ça vaut vraiment le coup de lui donner une note. Que dire devant un tel film. Le scénario est magnifiquement bien construit, les acteurs sont exceptionnels (Marlon Brando et Al Pacino ou deux des grandes figues de l'histoire du cinéma), la bande-son est juste inoubliable, la mise en scène est unique.. Il est vrai que si certains s'attendaient à voir un bon film de mafieux avec des coups de feu à droit à gauche et des morts, ils ont pu être déçus. Mais ce n'est absolument pas dans ce sens-là qu'il faut regarder le film. Le Parrain montre les liens familiaux et amicaux qui construisent une véritable famille où chacun peut faire confiance à ses amis, ses proches. Il montre la fidélité et la loyauté que peuvent avoir les mafieux entre eux, mais aussi la dangerosité à s'intégrer dans la pègre. La première scène du film, celle du mariage, montre clairement que les mafieux ne sont pas uniquement des hommes dépourvus d'humanité et de conscience, et c'est qu'on voit parfois dans les films d'actions de nos jours. Le grand Marlon Brando, qui est le patron de la pègre, fait son travail correctement, en évitant au maximum les bains de sang, réfléchit, et garde un calme et une indifférence impressionnante. On comprend très vite que ce qui compte pour lui avant tout, c'est sa famille, et qu'il serait près à faire n'importe pour éviter que celle-ci soit en danger. Le film montre aussi la dangerosité à être attiré par quelqu'un, avoir des sentiments. Car c'est un énorme avantage ensuite pour les ennemis des Corleone. Bref, ce chef d'oeuvre prouve que même s'il n'y a pas mal de paroles, à aucun moment on ne s'ennuie et on au fur et à mesure du film, on finit par être acteur de celui-ci et de participer aux crimes organisés, aux guerres de gangs, aux réunions de familles. Cinéaste de la famille par excellence, Francis Ford Coppola livre avec Le Parrain une oeuvre titanesque qui n’a rien perdu de sa puissance. Oeuvre à la noirceur insondable, d’une richesse presque étourdissante, portée par un casting aussi ample qu’éblouissant, le Parrain n’a rien perdu de son pouvoir de fascination quarante ans plus tard. Véritable opéra pétri de références bibliques, portrait poignant d’un père perdant peu à peu son fils prodige, illustration d’une inévitable perte d’humanité, Le Parrain mérite encore aujourd’hui des lectures et réflexions, celles qui accompagnent heureusement ces quelques véritables chefs d’oeuvres du 7ème art.",2021-01-20T11:26:40.705262Z,1
,2021-01-20T13:04:52.317932Z,233,0,"Un film nullissime , rien ne va, l’histoire est complètement vide ! L’humour ridicule, ne perdez pas votre temps , Ne perdez pas 1h30 ...",2021-01-20T13:04:52.317932Z,1
,2021-01-20T11:26:43.284013Z,80,1,"Tout simplement l'un des plus grand film qui soit !!! Tout dans """"The Godfather"""" est grandiose: l'interprétation de Marlon Brando, celles des seconds rôles comme Al Pacino, James Caan ou Robert Duvall mais aussi le scénario superbement écrit par  Mario Puzzo et Coppola et bien sur la mise en scène parfaite de ce dernier qui instaure un climat remarquable et jamais vu. On ne s'ennuie jamais et les moments de réflexion sont parfaitement ponctués par rapport aux scènes d'actions. Cela fait beaucoup de """"Parfait"""" mais c'est le meilleur adjectif qui pourrait caractérisé """"Le Parrain""""...Franchement l'un de mes films préféré si ce n'est mon film préféré.",2021-01-20T11:26:43.284013Z,1
,2021-01-20T11:26:46.493298Z,81,1,"Immense chef d'oeuvre du cinèma amèricain dont le rècit à pour cadre la mafia! Aussi bien comme producteur que comme rèalisateur, Francis Ford Coppola est celui qui a le plus contribuè au renouvellement du cinèma US! il suffit de voir comment, tout en respectant les lois du genre, notamment l'intensitè dramatique, Coppola hausse sa peinture de """"The Godfather"""" aux dimensions d'une fresque socio-historique (surtout dans la seconde partie, rare exemple d'une suite supèrieure à l'oeuvre initiale). Une mètaphore de l'Amèrique avec un rèalisateur qui met en question les bases mêmes de la sociètè amèricaine! Les acteurs sont puants de talent! De Marlon Brando à Al Pacino, en passant par James Caan ou John Cazale, c'est une famille Corleone pleine de bruit et de fureur! Composant avec son habituelle mèticulositè le fascinant portrait d'un vieillard, Brando obtint l'Oscar du meilleur acteur qu'il refusa, d'ailleurs, en signe de protestation contre l'attitude adoptèe par le cinèma et la tèlèvision, face au peuple indien, dans le cas de Wounded Knee, dans le Dakota du Sud! Musique magnifique de Nino Rota, partition ayant eu une part qu'on peut qualifier de dècisive dans la rèussite du film! D'ailleurs au moment de la sortie, on a comptè dans la France plus de trente versions, dans tous les formats (45 tours, 33 tours) et à tous les prix, de la musique de """"The Godfather"""". Les musiciens, auteur de ces rèussites, s'arrachent à prix d'or! Puissant et inoubliable moment de cinèma qui battit tous les records de recettes en rapportant beaucoup de millions de dollars...",2021-01-20T11:26:46.493298Z,1
,2021-01-20T11:26:58.163445Z,82,1,"Et si The Godfather était la synthèse parfaite entre le film d'auteur et la grosse production ? Avec cette oeuvre de commande adaptée du roman de Mario Puzo, l'enfant du Nouvel Hollywood, tout juste sortie de l'écurie Corman, fait rentrer le film de gangsters dans une nouvelle ère, tout en rendant hommage aux films du genre des années 1930. Il donne une dimension baroque à son oeuvre, faisant du Parrain un film-opéra aussi majestueux que grandiose.  Dès les premières secondes, un long plan-séquence, sous une lumière obscure, où l'on découvre Marlon Brando de dos avant que la caméra n'arrive sur son visage, Coppola donne le ton. Il nous immerge au coeur de la vie de la famille Corleone, d'abord via le mariage de la fille, puis peu à peu dans les rouages de leur système où l'on découvre les méthodes, les autres clans et l'importance de la famille. Construit autour du patriarche, ce premier opus de la saga met en avant sa déclinaison, parallèlement à l'ascension du fils tout juste revenu de l'armée.  Ce qui frappe une fois la vision du Parrain terminée, c'est sa richesse d'écriture et toutes les thématiques qu'il aborde, tout en prenant le temps de développer et d'approfondir les personnages et les relations qu'ils auront entre eux. Abordant d'abord les coulisses de la pègre, c'est peu à peu le rêve américain que Coppola met en avant à travers l'immigration et l'implantation de ceux-ci sur ce territoire, gardant toutes leurs traditions et grimpant, d'une manière ou d'une autre les échelles sociales. Une immigration toujours d'actualité, à l'image du turc et l'arrivée de la drogue dans les affaires, point de départ de la """"chute"""" de Brando, lui qui n'a jamais voulu mêler ses affaires à cela. C'est aussi la vision d'un monde violent, d'une famille où chaque membre est en danger permanent dès qu'il sort et où finalement, la violence est le seul moyen de se faire entendre.  Tout en abordant toutes ses thématiques avec intelligence et toujours en fond de l'histoire, le futur metteur en scène d'Apocalypse Now montre tout son talent pour mettre en place les personnages et enjeux. La construction du récit est remarquable, il met en avant la chute d'un parrain qui ne peut plus suivre l'évolution rapide de ce monde, et la montée du fils de celui-ci. Il nous immerge totalement dans cette famille, sachant bien mettre en avant les personnalités de chacun, ceux qui vont être en retrait comme Fredo ou ceux qui n'ont pas l'intelligence et/ou le sang-froid pour prendre les affaires en main. Il donne de l'importance à tous, qu'il soit plus ou moins important et met superbement en avant toute la complexité et la profondeur d'eux, ou des enjeux.  Le travail sur les personnages se trouve aussi dans la perception que va en avoir le spectateur. Ici, il n'y a guère de """"bons"""", la majorité représente des criminels et/ou des corrompus ou pourris jusqu'à la moelle et Coppola arrive à nous attacher aux protagonistes, à les rendre sympathiques, notamment Brando alors qu'ils sont ignobles. Il le fait notamment en mettant en avant le sens de l'honneur et de la famille, au détriment de leurs actes criminels, et les justifiants par les barbaries des autres clans. D'ailleurs aucun des personnages ne laisse réellement indifférent, chacun arrivant à créer un sentiment, de sympathie, dégout ou détestation et tous bénéficient d'excellentes interprétations. Difficile d'évoquer Le Parrain, sans parler de la direction d'acteur de Coppola, si Brando est """"possédé"""" en patriarche, évitant totalement la caricature et usant d'un jeu d'une rare subtilité, Al Pacino est lui aussi remarquable, tout en justesse jusqu'à en faire froid dans le dos. De James Caan à Robert Duvall en passant par la belle Diane Keaton, tous les autres acteurs se font oublier derrière leur personnage et permettent d'accentuer l'immersion et le côté réaliste de l'oeuvre.  Jusqu'au final et cette dernière image où le regard de Diane Keaton fait froid dans le dos, Coppola montre toute sa maestra et son génie. Chaque plan est parfaitement millimétré et frôle la perfection, son travail sur la lumière (avec l'aide de l'excellent Gordon Willis) est remarquable tandis qu'il orchestre son récit d'une main de maitre. Le montage participe pleinement à la réussite du film, Coppola jouant avec facilité entre les différents lieux, tandis que plusieurs scènes restent des modèles du genre, à l'image du baptême. Il met en place une atmosphère de plus en plus fascinante, prenante et baroque, le film prend une ampleur immense où chaque seconde est riche et chargée de sensation. Sublimant une bande-originale adéquate, il nous immerge totalement au coeur de la pègre grâce à une reconstitution et une photographie remarquable.  Si aujourd'hui Le Parrain reste à ce point ancré dans les mémoires, c'est tout simplement qu'il n'a jamais été dépassé. Coppola signe l'ultime oeuvre sur la mafia, réunissant plusieurs thématiques et nous immergeant totalement au coeur de la famille Corleone, pour un résultat aussi somptueux que grandiose.",2021-01-20T11:26:58.163445Z,1
,2021-01-20T13:04:51.154003Z,232,0,"Je n'ai pas réussi à le regarder, au bout de 20min ça devenait une torture tellement c'est mauvais...",2021-01-20T13:04:51.154003Z,1
,2021-01-20T11:27:04.126246Z,83,1,"Devenu une grande référence quasi indiscutable de nos jours, ce « Parrain » dispose effectivement de qualités assez évidentes face auxquelles il est bien difficile de ne pas s’émouvoir. Je pense que ce qui fait indéniablement la force de ce film, c’est la dimension épique que le grand maitre Coppola parvient à donner à sa fresque de mafieux. L’ambigüité des valeurs, le rapport aux racines et à l’autodétermination, le tout plongé dans ce monde de la pègre. Il n’y a pas à dire : ça fascine. Sur ce plan, Coppola est au sommet de son art et, je le concède, pour moi aussi ce « Parrain » est quand même un sacré monument.",2021-01-20T11:27:04.126246Z,1
,2021-01-20T11:27:10.244776Z,84,1,"On ne voit pas passer les presque trois heures que durent ce film d'une réalisation parfaite dans tous les domaines. C'est peut-être un film de gangsters, mais c'est surtout une immersion totale dans une famille de mafieux. Le personnage de Vito Corleone est judicieusement décrit, un type psychorigide, mégalomane et autoritaire et considérant la défense de la famille comme une vertu cardinale. Un tel portrait aurait pu donner un personnage de caricature, mais c'est loin d'être le cas et le film se garde de tout manichéisme, je n'irais pas jusqu'à dire que le film le rend sympathique, mais on ne peut pas le haïr, tout simplement parce que ce n'est pas l'intention du film et Il fallait pour réussir ce tour de force un acteur lui-même un peu mégalo, et force est de constater que l'interprétation de Brando qui entre parfaitement dans le moule du personnage est extraordinaire, Quant à Pacino, (son premier vrai rôle) il va monter en puissance pendant tout le film à la fois en tant qu'acteur et en tant que personnage. Robert Duvall, dans le rôle d'une éminence grise froide comme un glaçon fait froid dans le dos, On notera le rôle (presque en guest star) bref mais intéressant de Sterling Hayden. Certaines scènes resterons inoubliables notamment cette longue ouverture, où la fête est alternée par les audiences du parrain, d'une richesse thématique et cinématographique qui donne le tournis,",2021-01-20T11:27:10.244776Z,1
,2021-01-20T11:27:15.355333Z,85,1,"Le Parrain"""" bénéficie d'une réalisation très soignée et méticuleuse, d'un scénario très solide, de scènes cultes comme s'il en pleuvait et d'acteurs à ce point excellents qu'il est quasiment impossible d'en préférer un à un autre. Marlon Brando trouve en Don Vito Corleone un de ses tous meilleurs rôles. Il faut dire qu'il s'est investi corps et âme dans ce projet. Al Pacino est l'acteur « fil rouge » de la trilogie. Le rôle de Michael Corleone va lui apporter une reconnaissance internationale. Il est parfait dans le rôle de ce fils un peu effacé au début, mais qui va petit à petit prendre une toute autre dimension. Robert Duvall et James Caan sont eux aussi formidables. Et que dire de l'inoubliable musique de Nino Rota ? On peut donc dire sans hésiter que """"Le Parrain"""" de Francis Ford Coppola est un chef-d'oeuvre absolu du cinéma.",2021-01-20T11:27:15.355333Z,1
,2021-01-20T13:04:50.104292Z,231,0,"Quelle daube incroyable... J'ai créé mon profil sur allocine pour me défouler. Comment est il possible de tant se planter dans le casting ? Que viennent faire Lhermitte, Darmon ou Pierre Richard dans ce pathétique défilé de guignols ? Ont-ils ressenti un besoin soudain de ruiner une riche carrière ? Palmé d'or pour le choix de l'acteur interprétant le rôle de Vercingetorix... Le sujet des guerres Puniques aurait peut être été mieux traité mais le coup des Gaulois ne passe vraiment pas...",2021-01-20T13:04:50.104292Z,1
,2021-01-20T11:27:21.241937Z,86,1,"Francis Ford Coppola signait en 1972 un véritable chef-d'oeuvre du cinéma, démontrant toute l'étendue de son talent. Doté d'un casting époustouflant, Brando et Pacino réunis dans un seul et même film, rien que ça, d'un scénario passionnant et d'une durée honorable, ce Parrain est entré dans la légende cinématographique comme étant un authentique et novateur chef d'oeuvre.",2021-01-20T11:27:21.241937Z,1
,2021-01-20T11:27:31.650902Z,87,1,"Deux ans après avoir scénarisé le célèbre film de guerre nommé Patton, Francis Ford Coppola décide de se lancer dans l'adaptation d'un livre traitant de la mafia italienne qu'il intitulera Le Parrain. Le réalisateur rassemble une belle brochette d'acteurs confirmés comme Marlon Brando ainsi que des acteurs inconnus du grand public qui deviendront des figures de cinéma comme Al Pacino et James Caan. Le film relate l'histoire d'un clan d'origine sicilienne nommé Corleone qui contrôle les bars et les jeux de la ville et qui vivent tranquillement dans des propriétés luxueuses. Le réalisateur affiche clairement sa volonté de prouver au spectateur que ces hommes apparemment respectables ne reculent devant rien pour obtenir un service ou l'exécuter. Coppola ne s'enferme pas pour autant dans le cercle vicieux de délivrer successivement uniquement des meurtres ou des règlements de compte sanglants par ailleurs très nombreux mais signifie aussi l'importance que ces hommes accordent à leur famille qui relève du sacré. Le réalisateur a eu la chance d'adapter et de réaliser ce film dans les années 70, époque où l'on ne craignait plus de montrer une extrême violence ou des parties de jambes en l'air. Le scénario est remarquablement bien ficelé, riche, dense et probablement le meilleur que Coppola a pondu. Les décors qui entourent le film sont somptueux, pas une seule image, pas un seul plan ne déroge à la règle. Al Pacino trouve ici son premier grand rôle deux ans après le très controversé Panique à Needle Park où le réalisateur avait remarqué sa prestation. Marlon Brando trouve ici un rôle majeur dans sa flamboyante filmographie et délivre une composition ahurissante dans le rôle du Parrain à la dérive et au calme impressionnant. Voici le premier vrai grand film sur la mafia, un monument dans l'histoire du septième art qui permit à Al Pacino d'être propulsé au rang de star qui enchaînera les longs-métrages et que Coppola retrouvera pour la suite de cette saga colossale! Génial!",2021-01-20T11:27:31.650902Z,1
,2021-01-20T11:28:17.864535Z,89,1,"un chef d'oeuvre signé Coppola, le parrain est un film magnifique autan avec son scénario, sa mise en scène et son ambiance qu'avec le film lui même il montre bien l'histoire de la mafias italienne en Amérique avec une histoire palpitante de règlement de  acteurs sont super (surtout avec la v.o) et le réalisateur l'est tout autant .Magnifique film, a voire.",2021-01-20T11:28:17.864535Z,1
,2021-01-20T13:04:48.739279Z,230,0,"Honnêtement nul à chier, rien à redire du début à la fin rien ne va, c'est vu et revue !! Pour dire, la blague la plus drôle c'est le drapeau DZ et il faut attendre les 5 dernières minutes de cette daube pour le voir.",2021-01-20T13:04:48.739279Z,1
,2021-01-20T11:28:24.630763Z,90,1,"Que puis-je dire sur mon deuxième film préférée? Les acteurs sont superbes, mise en scène impeccable. Franchement, qu'est ce qu'on peut critiquer dans un film pareil? C'est un film respectable (au sens propre du terme) qui nous emporte dans le monde de la mafia des années 50. Francis Ford Coppola à réussi ici un très bon chef-d’oeuvre.",2021-01-20T11:28:24.630763Z,1
,2021-01-20T11:28:27.062424Z,91,1,"Tout a été déjà dit... Film monstre à la mise en scène précise, à la reconstitution méticuleuse digne d'un Kubrick ou d'un Visconti. Les personnages sont travaillés comme dans une pièce de Shakespeare et l'excellent casting ne fait que consolider le tout. C'est d'abord l'histoire d'une famille soudée, qui tente de vivre avec des valeurs, certes discutables, mais qui sont les siennes dans un monde en constante évolution. La violence est y est présente aussi bien bien dans sa forme la plus directe que dans sa forme plus fortuite (relation avec les femmes). La mafia montré et monté comme un film politique. Toute famille a sa structure et Coppola nous plonge dans l'une des plus fascinantes. Une épopée qui ne fait que commencer. Chef d'oeuvre !",2021-01-20T11:28:27.062424Z,1
,2021-01-20T11:28:32.206536Z,92,1,"Incomparable, Marlon Brando et Al Pacino sont génial, le scénario ne tombe pas dans les clichés du genre et la scène d'ouverture et finale sont splendide. Coppola arrive à capter le spectateur dès la première seconde et à ne pas le perdre durant les 3heures du film",2021-01-20T11:28:32.206536Z,1
,2021-01-20T13:04:47.891996Z,229,0,"Je ne mets  aucunes  étoiles,  ce film est un navet !! Je me demande encore pourquoi des grands acteurs comme  Lermithe, Darmon et Richard sont venus se perdre et se gâcher  dans se film.",2021-01-20T13:04:47.891996Z,1
,2021-01-20T11:28:35.177222Z,93,1,"Cela faisait un moment maintenant qu'on m'avait fortement conseillé de commencer la trilogie du Parrain, et comme le premier film est considéré comme l'un des meilleurs films de tout les temps, il méritait que je le vois et je comprends pourquoi il a tant d'éloge : ce film a plus de 40 ans, mais il n'a pas prit une seule ride pendant tout ce temps, cette adaptation du livre de Mario Puzo est un chef d'oeuvre à part entière.  L'histoire est très sombre, mais Coppola a crée un univers hors norme, racontant l'histoire de la famille Corleone qui maintient sa suprématie in extremis dans la pègre Ney-Yorkaise. Al Pacino, ici, tiens le rôle de sa vie en tant qu'acteur dans le rôle de Michael Corleone, l'un des fils du parrain Don Vito Corleone interprété à la perfection par Marlon Brandon qui est juste formidable et inimitable dans son rôle du grand parrain de la famille Corleone. James Caan, Robet Duvall et les autres acteurs contribuent tous à faire de ce film un bijou du septième art avec des scènes d'anthologie et mémorable, des scènes de violence vraiment inouï ou encore la fin du film qui m'a ouvert """"l'appétit"""" pour voir la suite de cette trilogie aussi mythique que magistrale.  Je ne peux que lui mettre 5 et dire : """"Bravo Monsieur Coppola""""",2021-01-20T11:28:35.177222Z,1
,2021-01-20T11:29:01.858072Z,94,1,"Quand une petite association de football du Nord de la France se retrouve avec tous ses joueurs exclus du championnat après une bagarre générale en plein match, il ne reste plus qu'une seule solution même si elle paraît un peu dingue sur le papier : demander aux femmes de la région de venir jouer les trois dernières rencontres de la saison pour tenter de sauver le club d'une mort certaine ! Cette comédie dégage beaucoup de bonne humeur, c'est certain ! Les thèmes abordés sont également totalement d'actualité avec notamment ce regard inquiet des hommes face à la féminisation de notre société engendrant une perte de repères évidente. J'ai passé un bon moment, il est dommage que la plupart des moments drôles soient ceux de la bande annonce. Un film plutôt sympathique dans l'ensemble mais pouvant largement attendre d'être vu à la télévision. Site www.cinemadourg.free.fr",2021-01-20T11:29:01.858072Z,1
,2021-01-20T11:30:36.069310Z,95,1,"Les joueurs de l’équipe de foot de Clourrieres dans les Hauts-de-France sont interdits de stade à trois matchs de la fin du championnat. Seule solution pour leur entraîneur (Kad Merad) pour éviter la relégation : monter une équipe féminine. Passons sur l’argument du film hautement improbable : """"Une belle équipe"""" est la jolie surprise de la semaine, le genre de film que j’ai bien failli ne pas voir. Pourquoi ? Parce que la """"feel good comedy"""" francaise formatée pour séduire la ménagère de quarante ans me fait fuir. Dailleurs je ne suis pas allé voir l’année dernière """"Comme des garçons"""" qui developpait un argument similaire : la création à Reims à la fin des années soixante du premier club de foot féminin. En revanche j’ai gardé le meilleur souvenir des """"Seigneurs"""", une comédie dOlivier Dahan de 2012 avec Frank Dubosc, José Garcia et Gad Elmaleh qui racontait avec humour les difficultés d’une ancienne gloire du football pour entraîner une équipe amateure sur une île bretonne. """"Une belle équipe"""" se déroule dans le Noooooord. Et on s’attend presque à ce que Kad Merad coiffe sa casquette de postier. Danny Boon aurait très bien pu interpréter le rôle drolatique de Mimil, son collègue de travail, coupeur de citrons bénévole, pas bien malin mais au grand cœur. Les montants astronomiques de ses cachets ne l’ont sans doute pas permis et c’est tant mieux. Car c’est Alban Ivanov qui interprète le rôle et réussit à y être encore plus hilarant que dans """"La Vie scolaire"""" ou """"Le Grand Bain"""". C’est dire. Du côté des femmes, le casting est aussi réussi qui brosse une coupe transversale de la société française gentiment caricaturale. Laure Calamy, toujours excellente, interprète une grande bourgeoise un peu coincée qui brûle de soulever la chappe de plomb que fait peser sur elle un mari dictatorial. Céline Salette, toujours juste, incarne une mère de famille qui aimerait bien partager avec un mari adulescent (Guillaume Gouix) la charge mentale de l’éducation de leurs trois enfants. Sabrina Ouazani joue la beurette de service, surdouée du ballon rond, en quête de rédemption sociale après s’être vue retirer la garde de sa fille. Alors, bien sûr, Une belle équipe ne revolutionnera pas le cinéma. C’est la raison pour laquelle je ne lui mettrai pas trois étoiles. Mais j’ai passé à le regarder un moment bien plus divertissant que devant bien des films taiwanais de trois heures en noir et blanc.",2021-01-20T11:30:36.069310Z,1
,2021-01-20T13:04:46.968935Z,228,0,Un navet sans nom. Un mauvais divertissement que je ne conseillerai pas même en période de confinement.  On est bien loin des quelques pépites françaises.  Le gratin d’acteurs connus n’a pas suffit à relever le niveau de ce désastre cinématographique. Le budget aurait bien mieux servi dans une action humanitaire quelconque. Bref une perte de temps.,2021-01-20T13:04:46.968935Z,1
,2021-01-20T11:30:43.198170Z,96,1,"Vu en avant-première, ce n'est pas un chef d'œuvre mais tout de même un bon film qui mérite d'être vu car il aborde des thématiques de société, notamment la misogynie chronique autour du football féminin. La mayonnaise prend bien également entre acteurs expérimentés et nouvelles têtes.",2021-01-20T11:30:43.198170Z,1
,2021-01-20T11:30:51.930628Z,98,1,"Petite comédie sympathique, sans prétention et qui fonctionne parfaitement. L'ambiance du film rappellera celle des championnats amateurs dans les petites divisions ;-)",2021-01-20T11:30:51.930628Z,1
,2021-01-20T11:31:41.817549Z,100,1,"Mohamed Hamidi nous offre avec une belle équipe  un film  chaleureux et sympathique dans la lignée de son film  la vache ( que j ' avais adoré ! )  . la bande de filles , excellente , imprime au film  énergie et enthousiasme , avec Alban Ivanov dans son rôle récurrent  de gaffeur naïf et empli de bonne volonté qui assure et Kad Merad qui trouve ici  son meilleur rôle depuis longtemps !  un film à voir sans hésiter même si le foot n ' est pas votre  priorité !",2021-01-20T11:31:41.817549Z,1
,2021-01-20T13:04:45.867348Z,227,0,"Catastrophique, malgré un super casting. C'est le problème du cinéma français, hyper subventionné où n'importe qui fait peut faire un film... Et sans parler de l'aspect un peu sectaire avec des romains blacks et Vercingétorix beur :) Ridicule !",2021-01-20T13:04:45.867348Z,1
,2021-01-20T11:32:05.087589Z,101,1,"Cette Comédie sympathique, coécrite et dirigée par Mohamed Hamidi, nous fait passer un réel bon moment. Le scénario, coécrit avec Alain-Michel Blanc (également scénariste de """"Né quelque part"""" en 2012 et de """"La vache"""" en 2016), nous offre une nouvelle histoire tendre et simple. Une histoire au rythme dynamique, avec de beaux personnages ; une """"belle équipe"""" de filles, riche en couleurs, confrontée au machisme pitoyable de leurs détestables époux. Cette comédie sociétale a le mérite d'aborder la réinsertion ou la liberté de la femme dans un couple, le tout avec humour et émotion. Le casting nous offre un collège de comédiennes talentueuses rendant leurs personnages authentiques, avec un coup de cœur particulier pour la belle prestation de Sabrina Ouazani. Coté masculin, Kad Merad en entraineur de foot est toujours égal à lui même c'est-à-dire bon, tout comme Alban Ivanov dans un rôle encore une fois très typé.",2021-01-20T11:32:05.087589Z,1
,2021-01-20T11:32:11.009053Z,102,1,Vu en avant-première avec un casting exceptionnel ! et comme d'habitude dans les films de ce réalisateur beaucoup d'humour et d'humanité !!,2021-01-20T11:32:11.009053Z,1
,2021-01-20T11:32:52.994801Z,104,1,"Souvent très caricatural , une impression de déjà vu , très franchouillard , plus téléfilm que film. Mais malgré tous ces défauts , bizarrement l'ensemble passe très bien et bonne surprise au final.",2021-01-20T11:32:52.994801Z,1
,2021-01-20T13:04:44.808669Z,226,0,"Qui a laissé faire ça ? Autant de bons acteurs pour un si mauvais film, on ressent même le malaise des acteurs qui semblent se demander ce qu’ils font la ! pas glorieux pour le cinéma français.  Ps: le coup du drapeau c’est un pari ou quoi ?",2021-01-20T13:04:44.808669Z,1
,2021-01-20T11:33:01.988787Z,105,1,"Beau film bien joué et dynamique, une grande amitiée d'équipe. Une histoire qui sonne vrai. Des moments de partage fraternels",2021-01-20T11:33:01.988787Z,1
,2021-01-20T11:36:02.350077Z,108,1,"Une belle équipe est une comédie fortement sympathique réalisée par Mohamed Hamidi qui à signé l'excellent film """"la Vache"""" Des personnages attachants, Kad Merad dans son registre habituel et l'acteur Alban Ivanov, toujours très bon dans son registre de neuneu adorable. Un réalisation de qualité. Une magnifique musique d''Ibrahim Maalouf.   Quelques petites erreurs d'écriture, notamment sur un retournement de situation peu justifié et une fin dont la résolution, ne répond pas vraiment à la trame principale du film. Une comédie tendre, drôle, agréable. Un film sympathique.",2021-01-20T11:36:02.350077Z,1
